position_1based,learned_profile,sim_coverage,holdout_coverage
12367,3.3619630315705207e-06,2699.0,4143.0
12368,3.3912528610122337e-06,2659.0,4168.0
12369,3.389979390166942e-06,2669.0,4173.0
12370,3.395710008970755e-06,2560.0,4180.0
12371,3.389979390166942e-06,2602.0,4183.0
12372,3.397620215238693e-06,2603.0,4189.0
12373,3.38870591932165e-06,2715.0,4181.0
12374,3.407171246578382e-06,2639.0,4206.0
12375,3.3861589776310663e-06,2659.0,4206.0
12376,3.3963467443934012e-06,2667.0,4217.0
12377,3.4109916591142575e-06,2691.0,4242.0
12378,3.424999838412468e-06,2586.0,4272.0
12379,3.435824340597449e-06,2612.0,4288.0
12380,3.4320039280615736e-06,2694.0,4290.0
12381,3.4313671926389274e-06,2772.0,4295.0
12382,3.436461076020095e-06,2734.0,4303.0
12383,3.4396447531333244e-06,2739.0,4308.0
12384,3.4498325198956593e-06,2651.0,4323.0
12385,3.4549264032768268e-06,2729.0,4332.0
12386,3.4810325556053103e-06,2772.0,4377.0
12387,3.4842162327185398e-06,2721.0,4389.0
12388,3.5166897392734822e-06,2769.0,4410.0
12389,3.502044824552626e-06,2784.0,4410.0
12390,3.491220322367645e-06,2687.0,4427.0
12391,3.482942761873248e-06,2659.0,4434.0
12392,3.4944039994808747e-06,2665.0,4436.0
12393,3.417359013340717e-06,2668.0,4442.0
12394,3.435824340597449e-06,2717.0,4463.0
12395,3.4320039280615736e-06,2740.0,4463.0
12396,3.4390080177106786e-06,2676.0,4469.0
12397,3.426910044680406e-06,2726.0,4444.0
12398,2.3724761847787423e-06,1874.0,2608.0
12399,2.1973739435511113e-06,1711.0,2317.0
12400,1.9547777475230113e-06,1582.0,1813.0
12401,1.9146634158963176e-06,1479.0,1611.0
12402,1.8872837927225424e-06,1468.0,1466.0
12403,1.8414388422920353e-06,1452.0,1254.0
12404,1.8229735150353032e-06,1469.0,1236.0
12405,1.8172428962314898e-06,1482.0,1189.0
12406,1.8369816943335137e-06,1406.0,1186.0
12407,1.8293408692617625e-06,1425.0,1174.0
12408,1.8287041338391166e-06,1415.0,1164.0
12409,1.8217000441900113e-06,1474.0,1145.0
12410,1.8236102504579491e-06,1433.0,1146.0
12411,1.8573572278581837e-06,1492.0,1169.0
12412,1.8522633444770162e-06,1435.0,1169.0
12413,1.8624511112393511e-06,1415.0,1180.0
12414,1.8318878109523463e-06,1371.0,1188.0
12415,1.8478061965184946e-06,1443.0,1202.0
12416,1.843985783982619e-06,1540.0,1203.0
12417,1.8796429676507912e-06,1471.0,1226.0
12418,1.8764592905375615e-06,1530.0,1230.0
12419,1.9350389494209875e-06,1594.0,1277.0
12420,1.9713328685118056e-06,1540.0,1300.0
12421,1.9993492271082263e-06,1583.0,1350.0
12422,2.02545537943671e-06,1612.0,1375.0
12423,2.040100294157566e-06,1612.0,1381.0
12424,2.049014590074609e-06,1626.0,1407.0
12425,2.049651325497255e-06,1604.0,1422.0
12426,2.0509247963425468e-06,1644.0,1464.0
12427,1.9980757562629344e-06,1606.0,1451.0
12428,2.0082635230252694e-06,1545.0,1471.0
12429,2.002532904221456e-06,1562.0,1499.0
12430,2.0248186440140637e-06,1609.0,1522.0
12431,2.031822733663169e-06,1617.0,1524.0
12432,2.078941154938968e-06,1660.0,1577.0
12433,2.1133248677618484e-06,1599.0,1600.0
12434,2.133700401286518e-06,1682.0,1603.0
12435,2.1610800244602933e-06,1635.0,1626.0
12436,2.1655371724188146e-06,1660.0,1632.0
12437,2.1757249391811496e-06,1746.0,1647.0
12438,2.1846392350981926e-06,1684.0,1656.0
12439,2.1655371724188146e-06,1639.0,1655.0
12440,2.1865494413661302e-06,1725.0,1685.0
12441,2.218386212498427e-06,1717.0,1700.0
12442,2.2871536381441875e-06,1835.0,1791.0
12443,2.28524343187625e-06,1865.0,1802.0
12444,2.3081659070915036e-06,1857.0,1848.0
12445,2.332998588574695e-06,1863.0,1869.0
12446,2.3641986242843454e-06,1843.0,1915.0
12447,2.376933332737264e-06,1952.0,1955.0
12448,2.3813904806957854e-06,1808.0,1961.0
12449,2.386484364076953e-06,1854.0,1982.0
12450,2.3998558079525178e-06,1939.0,2005.0
12451,2.4113170455601446e-06,1885.0,2054.0
12452,2.424688489435709e-06,1881.0,2060.0
12453,2.424051754013063e-06,1842.0,2056.0
12454,2.4921824442361777e-06,1816.0,2163.0
12455,2.492819179658824e-06,1961.0,2168.0
12456,2.5049171526890964e-06,1974.0,2195.0
12457,2.54821516142902e-06,1962.0,2244.0
12458,2.5692274303763356e-06,2052.0,2287.0
12459,2.58578255136513e-06,2095.0,2316.0
12460,2.6042478786218618e-06,2104.0,2334.0
12461,2.6093417620030292e-06,2066.0,2353.0
12462,2.657096918701474e-06,2111.0,2424.0
12463,2.6609173312373497e-06,2116.0,2434.0
12464,2.734141904841632e-06,2069.0,2497.0
12465,2.7850807386533064e-06,2197.0,2553.0
12466,2.771072559355096e-06,2234.0,2566.0
12467,2.788901151189182e-06,2230.0,2568.0
12468,2.7959052408382875e-06,2128.0,2556.0
12469,2.8124603618270814e-06,2206.0,2581.0
12470,2.8137338326723732e-06,2266.0,2580.0
12471,2.861488989370818e-06,2246.0,2634.0
12472,2.890778818812531e-06,2302.0,2682.0
12473,2.9066972043786793e-06,2299.0,2704.0
12474,2.929619679593933e-06,2232.0,2745.0
12475,2.958909509035646e-06,2262.0,2803.0
12476,2.985652396786775e-06,2377.0,2851.0
12477,2.958272773613e-06,2359.0,2825.0
12478,3.0015707823529234e-06,2298.0,2872.0
12479,2.9888360739000047e-06,2335.0,2869.0
12480,3.032770818062574e-06,2361.0,2931.0
12481,3.0442320556702008e-06,2385.0,2939.0
12482,3.07097494342133e-06,2425.0,2945.0
12483,3.1282811314594637e-06,2338.0,2991.0
12484,3.1760362881579086e-06,2397.0,3054.0
12485,3.1894077320334735e-06,2457.0,3116.0
12486,3.2008689696411e-06,2468.0,3139.0
12487,3.1970485571052243e-06,2541.0,3133.0
12488,3.265179247328339e-06,2517.0,3261.0
12489,3.2524445388754204e-06,2532.0,3261.0
12490,3.2989262247285734e-06,2530.0,3284.0
12491,3.324395641634411e-06,2656.0,3354.0
12492,3.2995629601512196e-06,2627.0,3356.0
12493,3.320575229098535e-06,2634.0,3368.0
12494,3.35113852938554e-06,2636.0,3414.0
12495,3.379791623404607e-06,2685.0,3457.0
12496,3.3918895964348795e-06,2689.0,3488.0
12497,3.36833038579698e-06,2668.0,3471.0
12498,3.40589777573309e-06,2707.0,3528.0
12499,3.414812071650133e-06,2558.0,3553.0
12500,3.4491957844730136e-06,2731.0,3609.0
12501,3.4721182596882672e-06,2687.0,3668.0
12502,3.4383712822880325e-06,2716.0,3626.0
12503,3.5491632458284247e-06,2747.0,3765.0
12504,3.575906133579554e-06,2750.0,3821.0
12505,3.621114348587415e-06,2765.0,3874.0
12506,3.6363959987309176e-06,2838.0,3897.0
12507,3.6548613259876495e-06,2991.0,3926.0
12508,3.64849397176119e-06,2822.0,3932.0
12509,3.642763352957377e-06,2820.0,3926.0
12510,3.696885863882281e-06,2869.0,4028.0
12511,3.7389104017769124e-06,2830.0,4154.0
12512,3.744641020580726e-06,2863.0,4167.0
12513,3.76437981868275e-06,2953.0,4239.0
12514,3.7955798543924004e-06,2953.0,4280.0
12515,3.800037002350922e-06,3035.0,4294.0
12516,3.8439717465134914e-06,2936.0,4339.0
12517,3.890453432366644e-06,3005.0,4418.0
12518,3.912739172159252e-06,3083.0,4429.0
12519,3.9229269389215865e-06,3165.0,4425.0
12520,3.985963745763534e-06,3230.0,4541.0
12521,3.988510687454118e-06,3130.0,4547.0
12522,3.990420893722056e-06,3057.0,4566.0
12523,4.017800516895831e-06,3167.0,4617.0
12524,4.034355637884625e-06,3213.0,4661.0
12525,4.1222251262097635e-06,3170.0,4949.0
12526,4.128592480436223e-06,3179.0,4955.0
12527,4.17443743086673e-06,3202.0,5082.0
12528,4.237474237708677e-06,3231.0,5185.0
12529,4.2565763003880555e-06,3257.0,5211.0
12530,4.270584479686266e-06,3505.0,5220.0
12531,4.343172317867902e-06,3410.0,5355.0
12532,4.331711080260275e-06,3322.0,5367.0
12533,4.327890667724399e-06,3382.0,5368.0
12534,4.346355994981132e-06,3462.0,5365.0
12535,4.408756066400433e-06,3462.0,5476.0
12536,4.408756066400433e-06,3421.0,5510.0
12537,4.460968371057399e-06,3508.0,5655.0
12538,4.4698826669744426e-06,3484.0,5681.0
12539,4.504266379797323e-06,3552.0,5753.0
12540,4.5074500569105525e-06,3489.0,5745.0
12541,4.62206243298682e-06,3628.0,5924.0
12542,4.681915562715538e-06,3653.0,6077.0
12543,4.764054432236863e-06,3790.0,6230.0
12544,4.794617732523868e-06,3807.0,6283.0
12545,4.75514013631982e-06,3703.0,6225.0
12546,4.825181032810873e-06,3843.0,6317.0
12547,4.929605642124805e-06,3892.0,6459.0
12548,5.011107776223485e-06,3974.0,6662.0
12549,5.01492818875936e-06,3900.0,6668.0
12550,5.120626268918585e-06,4022.0,6911.0
12551,5.20913249266637e-06,4115.0,7155.0
12552,5.2123161697795995e-06,4021.0,7159.0
12553,5.183026340337886e-06,4134.0,7119.0
12554,5.20913249266637e-06,4124.0,7193.0
12555,5.184299811183178e-06,4023.0,7201.0
12556,5.186210017451116e-06,4092.0,7215.0
12557,5.3288387521238045e-06,4125.0,7576.0
12558,5.347940814803183e-06,4088.0,7655.0
12559,5.384871469316647e-06,4223.0,7748.0
12560,5.3632224649466854e-06,4219.0,7733.0
12561,5.393149029811044e-06,4178.0,7801.0
12562,5.385508204739293e-06,4242.0,7846.0
12563,5.374683702554312e-06,4177.0,7855.0
12564,5.391875558965752e-06,4240.0,7909.0
12565,5.409067415377192e-06,4198.0,7915.0
12566,5.491206284898518e-06,4232.0,8038.0
12567,5.501394051660853e-06,4208.0,8043.0
12568,5.586079862872761e-06,4424.0,8296.0
12569,5.554243091740465e-06,4187.0,8335.0
12570,5.550422679204589e-06,4444.0,8372.0
12571,5.522406320608168e-06,4318.0,8335.0
12572,5.593083952521866e-06,4333.0,8459.0
12573,5.742716776843661e-06,4587.0,8813.0
12574,5.736986158039847e-06,4551.0,8895.0
12575,5.719794301628407e-06,4481.0,8906.0
12576,5.729345332968096e-06,4660.0,8912.0
12577,5.798112758613857e-06,4420.0,9088.0
12578,5.872610803063431e-06,4669.0,9234.0
12579,5.84459444446701e-06,4542.0,9164.0
12580,5.9133618701127705e-06,4655.0,9347.0
12581,5.874521009331368e-06,4574.0,9370.0
12582,5.8961700137013305e-06,4612.0,9401.0
12583,5.956659878852693e-06,4747.0,9630.0
12584,5.972578264418842e-06,4751.0,9739.0
12585,6.02924771703433e-06,4659.0,9851.0
12586,6.039435483796665e-06,4785.0,9851.0
12587,6.058537546476043e-06,4817.0,9887.0
12588,6.178880541356124e-06,4986.0,10218.0
12589,6.149590711914411e-06,4770.0,10189.0
12590,6.196072397767564e-06,4966.0,10268.0
12591,6.219631608405464e-06,4915.0,10356.0
12592,6.234913258548966e-06,4882.0,10336.0
12593,6.369264432727257e-06,5089.0,10645.0
12594,6.314505186379707e-06,4968.0,10639.0
12595,6.431027768723913e-06,5073.0,11059.0
12596,6.447582889712707e-06,5073.0,11158.0
12597,6.445035948022123e-06,5038.0,11250.0
12598,6.450129831403291e-06,5029.0,11252.0
12599,6.472415571195898e-06,5149.0,11354.0
12600,6.550097292758702e-06,5184.0,11577.0
12601,6.513803373667884e-06,5115.0,11570.0
12602,6.467321687814731e-06,5102.0,11513.0
12603,6.5660156783248505e-06,5285.0,11879.0
12604,6.581297328468353e-06,5279.0,11968.0
12605,6.579387122200415e-06,5199.0,11987.0
12606,6.60995042248742e-06,5235.0,12120.0
12607,6.60676674537419e-06,5196.0,12181.0
12608,6.646881077000884e-06,5150.0,12307.0
12609,6.646244341578238e-06,5156.0,12337.0
12610,6.69590970454462e-06,5328.0,12598.0
12611,6.6863586732049315e-06,5257.0,12568.0
12612,6.706097471306955e-06,5289.0,12630.0
12613,6.83853843921731e-06,5390.0,13034.0
12614,6.819436376537931e-06,5264.0,13120.0
12615,6.9028487169045485e-06,5323.0,13482.0
12616,6.815615964002056e-06,5367.0,13314.0
12617,6.829624143300266e-06,5344.0,13418.0
12618,7.0098202679090655e-06,5441.0,14194.0
12619,6.994538617765563e-06,5536.0,14286.0
12620,6.998359030301438e-06,5459.0,14294.0
12621,7.069673397637783e-06,5579.0,14524.0
12622,7.172187800683778e-06,5825.0,15241.0
12623,7.182375567446113e-06,5566.0,15332.0
12624,7.205934778084013e-06,5650.0,15430.0
12625,7.24859605140129e-06,5701.0,15683.0
12626,7.242865432597476e-06,5722.0,15781.0
12627,7.251142993091874e-06,5867.0,15891.0
12628,7.240955226329539e-06,5701.0,15831.0
12629,7.403959494526897e-06,5890.0,16510.0
12630,7.516024928912581e-06,5923.0,17014.0
12631,7.5179351351805185e-06,5747.0,17057.0
12632,7.4663595659461984e-06,5858.0,17279.0
12633,7.4147839967118775e-06,5885.0,17294.0
12634,7.366392104590787e-06,5880.0,17356.0
12635,7.3568410732510985e-06,5831.0,17406.0
12636,7.437706471927131e-06,5884.0,17702.0
12637,7.607078094350949e-06,6002.0,18905.0
12638,7.591796444207447e-06,5955.0,19147.0
12639,7.52557596025227e-06,5783.0,19238.0
12640,7.650376103090872e-06,5945.0,19734.0
12641,7.5421310812410645e-06,6114.0,19695.0
12642,7.502653485037017e-06,5995.0,19807.0
12643,7.536400462437251e-06,5896.0,20171.0
12644,7.594980121320677e-06,5867.0,20466.0
12645,7.721690470427217e-06,6151.0,21228.0
12646,7.71659658704605e-06,6120.0,21343.0
12647,7.76180480205391e-06,5997.0,21595.0
12648,7.65546998647204e-06,6224.0,21393.0
12649,7.750343564446283e-06,6137.0,22039.0
12650,7.715959851623403e-06,6066.0,22051.0
12651,7.906343742994537e-06,6227.0,22947.0
12652,7.881511061511345e-06,6105.0,22991.0
12653,7.935633572436251e-06,6264.0,23383.0
12654,7.913347832643643e-06,6187.0,23430.0
12655,7.968107078991192e-06,6223.0,23662.0
12656,8.092270486407149e-06,6360.0,24668.0
12657,8.142572584796177e-06,6365.0,25482.0
12658,8.28456458404622e-06,6555.0,26514.0
12659,8.33932383039377e-06,6610.0,27124.0
12660,8.409364726884823e-06,6546.0,27592.0
12661,8.476221946262646e-06,6674.0,27854.0
12662,8.498507686055255e-06,6890.0,27994.0
12663,8.68698137115845e-06,6905.0,30080.0
12664,8.580646555576579e-06,6622.0,30022.0
12665,8.646867039531756e-06,6749.0,30706.0
12666,8.623944564316503e-06,6765.0,30784.0
12667,8.701626285879306e-06,6899.0,31276.0
12668,8.657691541716737e-06,6849.0,31292.0
12669,8.862720347808727e-06,6907.0,32865.0
12670,8.933397979722425e-06,6968.0,33591.0
12671,9.105953279259473e-06,7189.0,35539.0
12672,9.18172479455434e-06,7183.0,36345.0
12673,9.147977817154106e-06,7010.0,36470.0
12674,9.118051252289745e-06,7051.0,36526.0
12675,9.211651359418698e-06,7138.0,37419.0
12676,9.156892113071148e-06,7254.0,37622.0
12677,9.196369709275196e-06,7224.0,38049.0
12678,9.196369709275196e-06,7247.0,38296.0
12679,9.24730854308687e-06,7093.0,39160.0
12680,9.402671986212478e-06,7344.0,40311.0
12681,9.36319439000843e-06,7506.0,40390.0
12682,9.466982263899717e-06,7507.0,41671.0
12683,9.538296631236061e-06,7571.0,42825.0
12684,9.556125223070147e-06,7428.0,43754.0
12685,9.510917008062285e-06,7524.0,43754.0
12686,9.457431232560028e-06,7447.0,43969.0
12687,9.580957904553338e-06,7599.0,45732.0
12688,9.672647805414352e-06,7567.0,46446.0
12689,9.728043787184549e-06,7666.0,46857.0
12690,9.958542010182376e-06,7826.0,49351.0
12691,9.910786853483932e-06,7663.0,49601.0
12692,9.959178745605022e-06,7770.0,50021.0
12693,9.96108895187296e-06,7765.0,50209.0
12694,9.931162387008602e-06,7817.0,50491.0
12695,9.95790527475973e-06,7801.0,51068.0
12696,9.985284897933505e-06,7684.0,51370.0
12697,9.997382870963779e-06,7914.0,51787.0
12698,1.0122819749225027e-05,8046.0,52834.0
12699,1.0134280986832653e-05,7987.0,54226.0
12700,1.0290281165380906e-05,8108.0,56647.0
12701,1.024125253783717e-05,8151.0,56804.0
12702,1.0364142474407835e-05,8137.0,58398.0
12703,1.0360958797294605e-05,8072.0,59490.0
12704,1.0264175013052423e-05,8223.0,59065.0
12705,1.0476207908793518e-05,8182.0,58274.0
12706,1.0578722311839514e-05,8266.0,63048.0
12707,1.0673595889813758e-05,8311.0,63922.0
12708,1.0728991871583954e-05,8480.0,65207.0
12709,1.0683146921153446e-05,8623.0,67085.0
12710,1.0736632696655706e-05,8283.0,68109.0
12711,1.0814314418218509e-05,8477.0,69350.0
12712,1.077037967405594e-05,8455.0,69665.0
12713,1.0679326508617571e-05,8377.0,69974.0
12714,1.0739179638346289e-05,8359.0,70935.0
12715,1.0785024588776796e-05,8432.0,71806.0
12716,1.0899636964853063e-05,8471.0,73357.0
12717,1.0906004319079523e-05,8575.0,74200.0
12718,1.0973498273879991e-05,8586.0,75489.0
12719,1.1129498452428244e-05,8858.0,77697.0
12720,1.1049906524597503e-05,8518.0,78740.0
12721,1.1133955600386766e-05,8909.0,81045.0
12722,1.1160698488137895e-05,8807.0,81630.0
12723,1.1240290415968637e-05,8885.0,83083.0
12724,1.1397564065362182e-05,8867.0,85601.0
12725,1.1461237607626775e-05,8933.0,86828.0
12726,1.1700013391119e-05,9174.0,90542.0
12727,1.1654168440688493e-05,9268.0,91143.0
12728,1.147015190354382e-05,8934.0,90327.0
12729,1.1428764101071833e-05,8977.0,90512.0
12730,1.168727868266608e-05,9206.0,95320.0
12731,1.1572029571167167e-05,9069.0,95557.0
12732,1.1713384834994564e-05,9133.0,96734.0
12733,1.1819082915153789e-05,9205.0,97773.0
12734,1.2153369012042904e-05,9568.0,103583.0
12735,1.231191613228174e-05,9578.0,106046.0
12736,1.2377499880814271e-05,9733.0,107335.0
12737,1.2478104077592329e-05,9796.0,109644.0
12738,1.2467916310829994e-05,9863.0,110805.0
12739,1.254368782612486e-05,9931.0,111763.0
12740,1.2408699916523922e-05,9665.0,112437.0
12741,1.2158462895424072e-05,9270.0,114948.0
12742,1.2525222498868128e-05,9857.0,116048.0
12743,1.286141880202518e-05,9967.0,120459.0
12744,1.2967116882184405e-05,10196.0,123609.0
12745,1.3126300737845887e-05,10333.0,125641.0
12746,1.3144129329679974e-05,10334.0,126254.0
12747,1.3159410979823477e-05,10287.0,127711.0
12748,1.3121843589887366e-05,10276.0,128009.0
12749,1.3090643554177715e-05,10315.0,128194.0
12750,1.3186153867574605e-05,10144.0,129841.0
12751,1.3561827766935706e-05,10670.0,135770.0
12752,1.3602578833985046e-05,10762.0,137344.0
12753,1.3633778869694695e-05,10880.0,137893.0
12754,1.3428750063602705e-05,10445.0,136567.0
12755,1.3543362439678973e-05,10467.0,139195.0
12756,1.3637599282230572e-05,10579.0,141005.0
12757,1.3722921828865127e-05,10883.0,142200.0
12758,1.3723558564287771e-05,10651.0,142682.0
12759,1.3957240464398829e-05,11034.0,146247.0
12760,1.4103689611607394e-05,10998.0,151333.0
12761,1.4085861019773307e-05,10963.0,151702.0
12762,1.4078856930124202e-05,10969.0,153946.0
12763,1.439849811229246e-05,11086.0,158476.0
12764,1.4621992245641182e-05,11560.0,162254.0
12765,1.4774808747076205e-05,11638.0,165068.0
12766,1.4727690325800407e-05,11556.0,165262.0
12767,1.4912980333790373e-05,11724.0,167838.0
12768,1.4975380405209673e-05,11772.0,169272.0
12769,1.5107184637697382e-05,11643.0,171621.0
12770,1.5046058037123372e-05,11780.0,171808.0
12771,1.5291201174842057e-05,12252.0,174895.0
12772,1.5428099290710933e-05,12229.0,176806.0
12773,1.537334004436338e-05,11967.0,176778.0
12774,1.5507054483119028e-05,12198.0,179120.0
12775,1.571144655378837e-05,12305.0,185583.0
12776,1.5968050929114682e-05,12559.0,190344.0
12777,1.6075022480119198e-05,12653.0,193807.0
12778,1.6273047196562083e-05,12580.0,197488.0
12779,1.6336720738826677e-05,12782.0,199479.0
12780,1.6331626855445508e-05,12798.0,200259.0
12781,1.6303610496849088e-05,12819.0,202874.0
12782,1.6350728918124886e-05,12854.0,204204.0
12783,1.6443055554408548e-05,12864.0,205743.0
12784,1.6627072091553222e-05,13078.0,208747.0
12785,1.670093340058015e-05,13058.0,211501.0
12786,1.6790713095173226e-05,13168.0,213435.0
12787,1.6881766260611596e-05,13078.0,214389.0
12788,1.7075970564518604e-05,13328.0,218398.0
12789,1.7221146240881875e-05,13361.0,223037.0
12790,1.7272721810116198e-05,13660.0,223548.0
12791,1.7262534043353863e-05,13400.0,223049.0
12792,1.7422991369860637e-05,13613.0,226169.0
12793,1.7344672912875187e-05,13516.0,225933.0
12794,1.752614250832928e-05,13710.0,226961.0
12795,1.762738344052998e-05,13760.0,227859.0
12796,1.7783383619078234e-05,14061.0,231024.0
12797,1.763693447186967e-05,13894.0,230338.0
12798,1.789672252430921e-05,14171.0,235391.0
12799,1.797313077502672e-05,14198.0,237043.0
12800,1.78591551343731e-05,14015.0,234952.0
